id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,hrID,hdbID,verified,name
8467369,https://assets.nhle.com/mugs/nhl/20082009/PHI/8467369.png,Ossi,Vaananen,23,D,L,76,215,193,98,1980-08-18,Vantaa,FIN,"","",false,"",Ossi Vaananen
8471336,https://assets.nhle.com/mugs/nhl/20092010/PHI/8471336.png,David,Laliberte,10,R,R,73,194,185,88,1986-03-17,Saint-Jean-sur-Richelieu,CAN,Quebec,"","",false,David Laliberte
8474551,https://assets.nhle.com/mugs/nhl/20092010/PHI/8474551.png,Ville,Leino,22,L,L,73,182,185,83,1983-10-06,Savonlinna,FIN,"","",false,"",Ville Leino
8475381,https://assets.nhle.com/mugs/nhl/20092010/PHI/8475381.png,Mika,Pyorala,27,C,L,72,190,183,86,1981-07-13,Oulu,FIN,"","",false,"",Mika Pyorala
8474037,https://assets.nhle.com/mugs/nhl/20092010/PHI/8474037.png,James,van Riemsdyk,25,L,L,75,208,191,94,1989-05-04,Middletown,USA,New Jersey,"","",false,James van Riemsdyk
8471756,https://assets.nhle.com/mugs/nhl/20092010/PHI/8471756.png,Oskars,Bartulis,3,D,L,74,184,188,83,1987-01-21,Ogre,LVA,"","",false,"",Oskars Bartulis
8469477,https://assets.nhle.com/mugs/nhl/20092010/PHI/8469477.png,Lukas,Krajicek,2,D,L,75,205,191,93,1983-03-11,Prostejov,CZE,"","",false,"",Lukas Krajicek
8459424,https://assets.nhle.com/mugs/nhl/20092010/PHI/8459424.png,Chris,Pronger,20,D,L,78,220,198,100,1974-10-10,Dryden,CAN,Ontario,"","",false,Chris Pronger
8470170,https://assets.nhle.com/mugs/nhl/20092010/PHI/8470170.png,Ole-Kristian,Tollefsen,55,D,L,74,211,188,96,1984-03-29,Oslo,NOR,"","",false,"",Ole-Kristian Tollefsen
8475080,https://assets.nhle.com/mugs/nhl/20092010/PHI/8475080.png,Johan,Backlund,30,G,L,74,198,188,90,1981-07-24,Skelleftea,SWE,"","",false,"",Johan Backlund
8471781,https://assets.nhle.com/mugs/nhl/20092010/PHI/8471781.png,Jeremy,Duchesne,35,G,L,72,201,183,91,1986-10-17,Silver Spring,USA,Maryland,"","",false,Jeremy Duchesne
8469548,https://assets.nhle.com/mugs/nhl/20092010/PHI/8469548.png,Ray,Emery,29,G,L,74,196,188,89,1982-09-28,Hamilton,CAN,Ontario,"","",false,Ray Emery
8475603,https://assets.nhle.com/mugs/nhl/20102011/PHI/8475603.png,Ben,Holmstrom,12,C,R,73,203,185,92,1987-04-09,Colorado Springs,USA,Colorado,"","",false,Ben Holmstrom
8474736,https://assets.nhle.com/mugs/nhl/20102011/PHI/8474736.png,Zac,Rinaldo,36,C,L,70,192,178,87,1990-06-15,Mississauga,CAN,Ontario,"","",false,Zac Rinaldo
8471346,https://assets.nhle.com/mugs/nhl/20102011/PHI/8471346.png,Kris,Versteeg,32,R,R,71,176,180,80,1986-05-13,Lethbridge,CAN,Alberta,"","",false,Kris Versteeg
8474892,https://assets.nhle.com/mugs/nhl/20102011/PHI/8474892.png,Eric,Wellwood,11,L,L,71,180,180,82,1990-03-06,Windsor,CAN,Ontario,"","",false,Eric Wellwood
8466145,https://assets.nhle.com/mugs/nhl/20102011/PHI/8466145.png,Nick,Boynton,24,D,R,73,218,185,99,1979-01-14,Nobleton,CAN,Ontario,"","",false,Nick Boynton
8475640,https://assets.nhle.com/mugs/nhl/20102011/PHI/8475640.png,Erik,Gustafsson,26,D,L,70,180,178,82,1988-12-15,Kvissleby,SWE,"","",false,"",Erik Gustafsson
8471236,https://assets.nhle.com/mugs/nhl/20102011/PHI/8471236.png,Andrej,Meszaros,41,D,L,74,223,188,101,1985-10-13,Považská Bystrica,SVK,"","",false,"",Andrej Meszaros
8467408,https://assets.nhle.com/mugs/nhl/20102011/PHI/8467408.png,Matt,Walker,8,D,R,76,215,193,98,1980-04-07,Beaverlodge,CAN,Alberta,"","",false,Matt Walker
8475683,https://assets.nhle.com/mugs/nhl/20102011/PHI/8475683.png,Sergei,Bobrovsky,35,G,L,74,182,188,83,1988-09-20,Novokuznetsk,RUS,"","",false,"",Sergei Bobrovsky
8476461,https://assets.nhle.com/mugs/nhl/20112012/PHI/8476461.png,Sean,Couturier,14,C,L,75,211,191,96,1992-12-07,Phoenix,USA,Arizona,"","",false,Sean Couturier
8476177,https://assets.nhle.com/mugs/nhl/20112012/PHI/8476177.png,Matt,Read,24,R,R,70,188,178,85,1986-06-14,Ilderton,CAN,Ontario,"","",false,Matt Read
8475170,https://assets.nhle.com/mugs/nhl/20112012/PHI/8475170.png,Brayden,Schenn,10,C,L,73,199,185,90,1991-08-22,Saskatoon,CAN,Saskatchewan,"","",false,Brayden Schenn
8473542,https://assets.nhle.com/mugs/nhl/20112012/PHI/8473542.png,Tom,Sestito,32,L,L,77,228,196,103,1987-09-28,Rome,USA,New York,"","",false,Tom Sestito
8470171,https://assets.nhle.com/mugs/nhl/20112012/PHI/8470171.png,Max,Talbot,25,C,L,71,186,180,84,1984-02-11,Lemoyne,CAN,Quebec,"","",false,Max Talbot
8474161,https://assets.nhle.com/mugs/nhl/20112012/PHI/8474161.png,Jakub,Voracek,93,R,L,74,216,188,98,1989-08-15,Kladno,CZE,"","",false,"",Jakub Voracek
8474631,https://assets.nhle.com/mugs/nhl/20112012/PHI/8474631.png,Marc-Andre,Bourdon,43,D,L,72,206,183,93,1989-09-17,St-Hyacinthe,CAN,Quebec,"","",false,Marc-Andre Bourdon
8471269,https://assets.nhle.com/mugs/nhl/20112012/PHI/8471269.png,Nicklas,Grossmann,8,D,L,76,230,193,104,1985-01-22,Stockholm,SWE,"","",false,"",Nicklas Grossmann
8465210,https://assets.nhle.com/mugs/nhl/20112012/PHI/8465210.png,Pavel,Kubina,13,D,R,76,258,193,117,1977-04-15,Celadna,CZE,"","",false,"",Pavel Kubina
8468534,https://assets.nhle.com/mugs/nhl/20112012/PHI/8468534.png,Andreas,Lilja,6,D,L,75,220,191,100,1975-07-13,Helsingborg,SWE,"","",false,"",Andreas Lilja
8475430,https://assets.nhle.com/mugs/nhl/20112012/PHI/8475430.png,Brandon,Manning,23,D,L,73,205,185,93,1990-06-04,Prince George,CAN,British Columbia,"","",false,Brandon Manning
8474163,https://assets.nhle.com/mugs/nhl/20112012/PHI/8474163.png,Kevin,Marshall,46,D,L,73,191,185,87,1989-03-10,Boucherville,CAN,Quebec,"","",false,Kevin Marshall
8468524,https://assets.nhle.com/mugs/nhl/20112012/PHI/8468524.png,Ilya,Bryzgalov,30,G,L,75,213,191,97,1980-06-22,Togliatti,RUS,"","",false,"",Ilya Bryzgalov
8475917,https://assets.nhle.com/mugs/nhl/20122013/PHI/8475917.png,Jason,Akeson,42,R,R,70,185,178,84,1990-06-03,Ottawa,CAN,Ontario,"","",false,Jason Akeson
8476872,https://assets.nhle.com/mugs/nhl/20122013/PHI/8476872.png,Scott,Laughton,21,C,L,73,190,185,86,1994-05-30,Oakville,CAN,Ontario,"","",false,Scott Laughton
8475775,https://assets.nhle.com/mugs/nhl/20122013/PHI/8475775.png,Tye,McGinn,15,L,L,75,218,191,99,1990-07-29,Fergus,CAN,Ontario,"","",false,Tye McGinn
8470816,https://assets.nhle.com/mugs/nhl/20122013/PHI/8470816.png,Jay,Rosehill,37,L,L,75,215,191,98,1985-07-16,Olds,CAN,Alberta,"","",false,Jay Rosehill
8467478,https://assets.nhle.com/mugs/nhl/20122013/PHI/8467478.png,Kent,Huskins,23,D,L,76,210,193,95,1979-05-04,Almonte,CAN,Ontario,"","",false,Kent Huskins
8475395,https://assets.nhle.com/mugs/nhl/20122013/PHI/8475395.png,Matthew,Konan,34,D,L,76,186,193,84,1991-09-03,Orange,USA,California,"","",false,Matthew Konan
8475342,https://assets.nhle.com/mugs/nhl/20122013/PHI/8475342.png,Oliver,Lauridsen,38,D,L,78,220,198,100,1989-03-24,Gentofte,DNK,"","",false,"",Oliver Lauridsen
8474568,https://assets.nhle.com/mugs/nhl/20122013/PHI/8474568.png,Luke,Schenn,22,D,R,74,225,188,102,1989-11-02,Saskatoon,CAN,Saskatchewan,"","",false,Luke Schenn
8473461,https://assets.nhle.com/mugs/nhl/20122013/PHI/8473461.png,Steve,Mason,35,G,R,76,210,193,95,1988-05-29,Oakville,CAN,Ontario,"","",false,Steve Mason
8467329,https://assets.nhle.com/mugs/nhl/20132014/PHI/8467329.png,Vincent,Lecavalier,40,C,L,76,215,193,98,1980-04-21,Ile Bizard,CAN,Quebec,"","",false,Vincent Lecavalier
8477290,https://assets.nhle.com/mugs/nhl/20132014/PHI/8477290.png,Michael,Raffl,12,L,L,73,205,185,93,1988-12-01,Villach,AUT,"","",false,"",Michael Raffl
8471762,https://assets.nhle.com/mugs/nhl/20132014/PHI/8471762.png,Chris,VandeVelde,76,C,L,74,190,188,86,1987-03-15,Moorhead,USA,Minnesota,"","",false,Chris VandeVelde
8459628,https://assets.nhle.com/mugs/nhl/20132014/PHI/8459628.png,Hal,Gill,75,D,L,79,243,201,110,1975-04-06,Concord,USA,Massachusetts,"","",false,Hal Gill
8476763,https://assets.nhle.com/mugs/nhl/20132014/PHI/8476763.png,Calvin,Heeter,33,G,L,76,195,193,88,1988-11-02,St. Louis,USA,Missouri,"","",false,Calvin Heeter
8477930,https://assets.nhle.com/mugs/nhl/20142015/PHI/8477930.png,Pierre-Edouard,Bellemare,78,L,L,71,198,180,90,1985-03-06,Le Blanc-Mesnil,FRA,"","",false,"",Pierre-Edouard Bellemare
8476393,https://assets.nhle.com/mugs/nhl/20142015/PHI/8476393.png,Nick,Cousins,25,C,L,71,192,180,87,1993-07-20,Belleville,CAN,Ontario,"","",false,Nick Cousins
8471767,https://assets.nhle.com/mugs/nhl/20142015/PHI/8471767.png,Blair,Jones,41,C,R,74,216,188,98,1986-09-27,Central Butte,CAN,Saskatchewan,"","",false,Blair Jones
8475723,https://assets.nhle.com/mugs/nhl/20142015/PHI/8475723.png,Petr,Straka,51,R,L,73,185,185,84,1992-06-15,Plzen,CZE,"","",false,"",Petr Straka
8473466,https://assets.nhle.com/mugs/nhl/20142015/PHI/8473466.png,Ryan,White,25,C,R,72,200,183,91,1988-03-17,Brandon,CAN,Manitoba,"","",false,Ryan White
8475729,https://assets.nhle.com/mugs/nhl/20142015/PHI/8475729.png,Mark,Alt,39,D,R,76,201,193,91,1991-10-18,Kansas City,USA,Missouri,"","",false,Mark Alt
8469470,https://assets.nhle.com/mugs/nhl/20142015/PHI/8469470.png,Carlo,Colaiacovo,26,D,L,73,202,185,92,1983-01-27,Toronto,CAN,Ontario,"","",false,Carlo Colaiacovo
8476906,https://assets.nhle.com/mugs/nhl/20142015/PHI/8476906.png,Shayne,Gostisbehere,53,D,L,71,180,180,82,1993-04-20,Pembroke Pines,USA,Florida,"","",false,Shayne Gostisbehere
8468513,https://assets.nhle.com/mugs/nhl/20142015/PHI/8468513.png,Nick,Schultz,55,D,L,73,203,185,92,1982-08-25,Strasbourg,CAN,Saskatchewan,"","",false,Nick Schultz
8467972,https://assets.nhle.com/mugs/nhl/20142015/PHI/8467972.png,Rob,Zepp,72,G,L,74,198,188,90,1981-09-07,Scarborough,CAN,Ontario,"","",false,Rob Zepp
8474040,https://assets.nhle.com/mugs/nhl/20152016/PHI/8474040.png,Sam,Gagner,89,C,R,71,201,180,91,1989-08-10,London,CAN,Ontario,"","",false,Sam Gagner
8476955,https://assets.nhle.com/mugs/nhl/20152016/PHI/8476955.png,Taylor,Leier,20,L,L,71,180,180,82,1994-02-15,Saskatoon,CAN,Saskatchewan,"","",false,Taylor Leier
8475738,https://assets.nhle.com/mugs/nhl/20152016/PHI/8475738.png,Jordan,Weal,40,C,R,69,181,175,82,1992-04-15,North Vancouver,CAN,British Columbia,"","",false,Jordan Weal
8475462,https://assets.nhle.com/mugs/nhl/20152016/PHI/8475462.png,Radko,Gudas,3,D,R,72,208,183,94,1990-06-05,Prague,CZE,"","",false,"",Radko Gudas
8478563,https://assets.nhle.com/mugs/nhl/20152016/PHI/8478563.png,Evgeny,Medvedev,82,D,L,75,187,191,85,1982-08-27,Chelyabinsk,RUS,"","",false,"",Evgeny Medvedev
8470159,https://assets.nhle.com/mugs/nhl/20162017/PHI/8470159.png,Boyd,Gordon,27,C,R,72,200,183,91,1983-10-19,Unity,CAN,Saskatchewan,"","",false,Boyd Gordon
8478439,https://assets.nhle.com/mugs/nhl/20162017/PHI/8478439.png,Travis,Konecny,11,R,R,70,175,178,79,1997-03-11,London,CAN,Ontario,"","",false,Travis Konecny
8479648,https://assets.nhle.com/mugs/nhl/20162017/PHI/8479648.png,Roman,Lyubimov,13,L,R,74,207,188,94,1992-01-06,Tver,RUS,"","",false,"",Roman Lyubimov
8477502,https://assets.nhle.com/mugs/nhl/20162017/PHI/8477502.png,Samuel,Morin,55,L,L,78,202,198,92,1995-07-12,Lac-Beauport,CAN,Quebec,"","",false,Samuel Morin
8480087,https://assets.nhle.com/mugs/nhl/20162017/PHI/8480087.png,Mike,Vecchione,74,C,R,70,193,178,88,1993-02-25,Saugus,USA,Massachusetts,"","",false,Mike Vecchione
8477462,https://assets.nhle.com/mugs/nhl/20162017/PHI/8477462.png,Robert,Hagg,8,D,L,74,210,188,95,1995-02-08,Uppsala,SWE,"","",false,"",Robert Hagg
8478500,https://assets.nhle.com/mugs/nhl/20162017/PHI/8478500.png,Ivan,Provorov,9,D,L,73,201,185,91,1997-01-13,Yaroslavl,RUS,"","",false,"",Ivan Provorov
8476932,https://assets.nhle.com/mugs/nhl/20162017/PHI/8476932.png,Anthony,Stolarz,41,G,L,78,243,198,110,1994-01-20,Edison,USA,New Jersey,"","",false,Anthony Stolarz
8477399,https://assets.nhle.com/mugs/nhl/20172018/PHI/8477399.png,Tyrell,Goulbourne,39,L,L,71,203,180,92,1994-01-26,Edmonton,CAN,Alberta,"","",false,Tyrell Goulbourne
8474627,https://assets.nhle.com/mugs/nhl/20172018/PHI/8474627.png,Jori,Lehtera,15,C,L,74,212,188,96,1987-12-23,Helsinki,FIN,"","",false,"",Jori Lehtera
8478067,https://assets.nhle.com/mugs/nhl/20172018/PHI/8478067.png,Oskar,Lindblom,23,L,L,73,191,185,87,1996-08-15,Gavle,SWE,"","",false,"",Oskar Lindblom
8478365,https://assets.nhle.com/mugs/nhl/20172018/PHI/8478365.png,Danick,Martel,70,L,L,69,184,175,83,1994-12-12,Drummondville,CAN,Quebec,"","",false,Danick Martel
8479974,https://assets.nhle.com/mugs/nhl/20172018/PHI/8479974.png,Nolan,Patrick,19,C,R,74,201,188,91,1998-09-19,Winnipeg,CAN,Manitoba,"","",false,Nolan Patrick
8473440,https://assets.nhle.com/mugs/nhl/20172018/PHI/8473440.png,Will,O'Neill,45,D,L,73,190,185,86,1988-04-28,Boston,USA,Massachusetts,"","",false,Will O'Neill
8477948,https://assets.nhle.com/mugs/nhl/20172018/PHI/8477948.png,Travis,Sanheim,6,D,L,75,181,191,82,1996-03-29,Elkhorn,CAN,Manitoba,"","",false,Travis Sanheim
8470880,https://assets.nhle.com/mugs/nhl/20172018/PHI/8470880.png,Brian,Elliott,37,G,L,74,221,188,100,1985-04-09,Newmarket,CAN,Ontario,"","",false,Brian Elliott
8479312,https://assets.nhle.com/mugs/nhl/20172018/PHI/8479312.png,Alex,Lyon,34,G,L,73,201,185,91,1992-12-09,Baudette,USA,Minnesota,"","",false,Alex Lyon
8475852,https://assets.nhle.com/mugs/nhl/20172018/PHI/8475852.png,Petr,Mrazek,34,G,L,74,188,188,85,1992-02-14,Ostrava,CZE,"","",false,"",Petr Mrazek
8477979,https://assets.nhle.com/mugs/nhl/20182019/PHI/8477979.png,Nicolas,Aube-Kubel,62,R,R,72,207,183,94,1996-05-10,Slave Lake,CAN,Alberta,"","",false,Nicolas Aube-Kubel
8477473,https://assets.nhle.com/mugs/nhl/20182019/PHI/8477473.png,Justin,Bailey,27,R,R,76,214,193,97,1995-07-01,Buffalo,USA,New York,"","",false,Justin Bailey
8477451,https://assets.nhle.com/mugs/nhl/20182019/PHI/8477451.png,Ryan,Hartman,38,R,R,72,197,183,89,1994-09-20,Hilton Head Island,USA,South Carolina,"","",false,Ryan Hartman
8475260,https://assets.nhle.com/mugs/nhl/20182019/PHI/8475260.png,Corban,Knight,10,C,R,74,195,188,88,1990-09-10,Oliver,CAN,British Columbia,"","",false,Corban Knight
8475321,https://assets.nhle.com/mugs/nhl/20182019/PHI/8475321.png,Phil,Varone,44,C,L,70,193,178,88,1990-12-04,Vaughan,CAN,Ontario,"","",false,Phil Varone
8478844,https://assets.nhle.com/mugs/nhl/20182019/PHI/8478844.png,Mikhail,Vorobyev,24,C,L,74,194,188,88,1997-01-05,Ufa,RUS,"","",false,"",Mikhail Vorobyev
8477850,https://assets.nhle.com/mugs/nhl/20182019/PHI/8477850.png,Christian,Folin,26,D,R,76,204,193,93,1991-02-09,Gothenburg,SWE,"","",false,"",Christian Folin
8478017,https://assets.nhle.com/mugs/nhl/20182019/PHI/8478017.png,Mark,Friedman,3,D,R,71,185,180,84,1995-12-25,Toronto,CAN,Ontario,"","",false,Mark Friedman
8479026,https://assets.nhle.com/mugs/nhl/20182019/PHI/8479026.png,Philippe,Myers,5,D,R,78,219,198,99,1997-01-25,Moncton,CAN,New Brunswick,"","",false,Philippe Myers
8479394,https://assets.nhle.com/mugs/nhl/20182019/PHI/8479394.png,Carter,Hart,79,G,L,74,181,188,82,1998-08-13,Sherwood Park,CAN,Alberta,"","",false,Carter Hart
8475717,https://assets.nhle.com/mugs/nhl/20182019/PHI/8475717.png,Calvin,Pickard,33,G,L,73,210,185,95,1992-04-15,Moncton,CAN,New Brunswick,"","",false,Calvin Pickard
8479382,https://assets.nhle.com/mugs/nhl/20192020/PHI/8479382.png,Connor,Bunnaman,82,C,L,73,207,185,94,1998-04-16,Guelph,CAN,Ontario,"","",false,Connor Bunnaman
8480797,https://assets.nhle.com/mugs/nhl/20192020/PHI/8480797.png,Joel,Farabee,86,L,L,72,183,183,83,2000-02-25,Syracuse,USA,New York,"","",false,Joel Farabee
8480028,https://assets.nhle.com/mugs/nhl/20192020/PHI/8480028.png,Morgan,Frost,48,C,L,71,170,180,77,1999-05-14,Aurora,CAN,Ontario,"","",false,Morgan Frost
8474683,https://assets.nhle.com/mugs/nhl/20192020/PHI/8474683.png,Derek,Grant,38,C,L,75,210,191,95,1990-04-20,Abbotsford,CAN,British Columbia,"","",false,Derek Grant
8478436,https://assets.nhle.com/mugs/nhl/20192020/PHI/8478436.png,David,Kase,72,R,L,71,169,180,77,1997-01-28,Kadan,CZE,"","",false,"",David Kase
8475752,https://assets.nhle.com/mugs/nhl/20192020/PHI/8475752.png,Tyler,Pitlick,18,C,R,74,200,188,91,1991-11-01,Minneapolis,USA,Minnesota,"","",false,Tyler Pitlick
8479424,https://assets.nhle.com/mugs/nhl/20192020/PHI/8479424.png,German,Rubtsov,50,C,L,74,178,188,81,1998-06-27,Chekhov,RUS,"","",false,"",German Rubtsov
8473485,https://assets.nhle.com/mugs/nhl/20192020/PHI/8473485.png,Chris,Stewart,44,R,R,74,242,188,110,1987-10-30,Toronto,CAN,Ontario,"","",false,Chris Stewart
8479358,https://assets.nhle.com/mugs/nhl/20192020/PHI/8479358.png,Carsen,Twarynski,81,L,L,74,198,188,90,1997-11-24,St. Albert,CAN,Alberta,"","",false,Carsen Twarynski
8471702,https://assets.nhle.com/mugs/nhl/20192020/PHI/8471702.png,Matt,Niskanen,15,D,R,73,203,185,92,1986-12-06,Virginia,USA,Minnesota,"","",false,Matt Niskanen
8479322,https://assets.nhle.com/mugs/nhl/20202021/PHI/8479322.png,Wade,Allison,57,R,R,74,205,188,93,1997-10-14,Carman,CAN,Manitoba,"","",false,Wade Allison
8482654,https://assets.nhle.com/mugs/nhl/20202021/PHI/8482654.png,Jackson,Cates,59,C,L,72,190,183,86,1997-09-26,Stillwater,USA,Minnesota,"","",false,Jackson Cates
8479550,https://assets.nhle.com/mugs/nhl/20202021/PHI/8479550.png,Tanner,Laczynski,58,C,R,73,190,185,86,1997-06-01,Minooka,USA,Illinois,"","",false,Tanner Laczynski
8480201,https://assets.nhle.com/mugs/nhl/20202021/PHI/8480201.png,Maksim,Sushko,64,R,L,72,206,183,93,1999-02-10,Drahichyn,BLR,"","",false,"",Maksim Sushko
8476979,https://assets.nhle.com/mugs/nhl/20202021/PHI/8476979.png,Erik,Gustafsson,56,D,L,72,197,183,89,1992-03-14,Nynashamn,SWE,"","",false,"",Erik Gustafsson
8475613,https://assets.nhle.com/mugs/nhl/20202021/PHI/8475613.png,Nate,Prosser,39,D,R,74,201,188,91,1986-05-07,Elk River,USA,Minnesota,"","",false,Nate Prosser
8481546,https://assets.nhle.com/mugs/nhl/20202021/PHI/8481546.png,Cam,York,45,D,L,71,175,180,79,2001-01-05,Anaheim,USA,California,"","",false,Cam York
8481178,https://assets.nhle.com/mugs/nhl/20202021/PHI/8481178.png,Egor,Zamula,54,D,L,75,177,191,80,2000-03-30,Chelyabinsk,RUS,"","",false,"",Egor Zamula
8474715,https://assets.nhle.com/mugs/nhl/20212022/PHI/8474715.png,Cam,Atkinson,89,R,R,68,176,173,80,1989-06-05,Riverside,USA,Connecticut,"","",false,Cam Atkinson
8481553,https://assets.nhle.com/mugs/nhl/20212022/PHI/8481553.png,Bobby,Brink,46,R,R,68,166,173,75,2001-07-08,Minnetonka,USA,Minnesota,"","",false,Bobby Brink
8477887,https://assets.nhle.com/mugs/nhl/20212022/PHI/8477887.png,Patrick,Brown,38,C,R,73,210,185,95,1992-05-29,Bloomfield Hills,USA,Michigan,"","",false,Patrick Brown
8480220,https://assets.nhle.com/mugs/nhl/20212022/PHI/8480220.png,Noah,Cates,49,L,L,73,165,185,75,1999-02-05,Stillwater,USA,Minnesota,"","",false,Noah Cates
8478173,https://assets.nhle.com/mugs/nhl/20212022/PHI/8478173.png,Hayden,Hodgson,42,R,R,74,208,188,94,1996-03-02,Windsor,CAN,Ontario,"","",false,Hayden Hodgson
8479772,https://assets.nhle.com/mugs/nhl/20212022/PHI/8479772.png,Zack,MacEwen,17,C,R,75,205,191,93,1996-07-08,Charlottetown,CAN,Prince Edward Island,"","",false,Zack MacEwen
8479933,https://assets.nhle.com/mugs/nhl/20212022/PHI/8479933.png,Gerry,Mayhew,20,C,R,69,161,175,73,1992-12-31,Wyandotte,USA,Michigan,"","",false,Gerry Mayhew
8480019,https://assets.nhle.com/mugs/nhl/20212022/PHI/8480019.png,Isaac,Ratcliffe,76,L,L,78,200,198,91,1999-02-15,London,CAN,Ontario,"","",false,Isaac Ratcliffe
8482243,https://assets.nhle.com/mugs/nhl/20212022/PHI/8482243.png,Linus,Sandin,36,R,R,73,209,185,95,1996-05-19,Uppsala,SWE,"","",false,"",Linus Sandin
8480015,https://assets.nhle.com/mugs/nhl/20212022/PHI/8480015.png,Owen,Tippett,74,R,R,73,207,185,94,1999-02-16,Peterborough,CAN,Ontario,"","",false,Owen Tippett
8478051,https://assets.nhle.com/mugs/nhl/20212022/PHI/8478051.png,Max,Willman,71,C,L,72,184,183,83,1995-02-13,Barnstable,USA,Massachusetts,"","",false,Max Willman
8481521,https://assets.nhle.com/mugs/nhl/20212022/PHI/8481521.png,Ronnie,Attard,47,D,R,75,208,191,94,1999-03-20,White Lake,USA,Michigan,"","",false,Ronnie Attard
8475246,https://assets.nhle.com/mugs/nhl/20212022/PHI/8475246.png,Kevin,Connauton,8,D,L,74,205,188,93,1990-02-23,Edmonton,CAN,Alberta,"","",false,Kevin Connauton
8475176,https://assets.nhle.com/mugs/nhl/20212022/PHI/8475176.png,Ryan,Ellis,94,D,R,70,180,178,82,1991-01-03,Hamilton,CAN,Ontario,"","",false,Ryan Ellis
8479534,https://assets.nhle.com/mugs/nhl/20212022/PHI/8479534.png,Linus,Hogberg,84,D,L,73,176,185,80,1998-09-04,Stockholm,SWE,"","",false,"",Linus Hogberg
8477499,https://assets.nhle.com/mugs/nhl/20212022/PHI/8477499.png,Rasmus,Ristolainen,55,D,R,76,221,193,100,1994-10-27,Turku,FIN,"","",false,"",Rasmus Ristolainen
8476372,https://assets.nhle.com/mugs/nhl/20212022/PHI/8476372.png,Nick,Seeler,24,D,L,74,201,188,91,1993-06-03,Eden Prairie,USA,Minnesota,"","",false,Nick Seeler
8474889,https://assets.nhle.com/mugs/nhl/20212022/PHI/8474889.png,Martin,Jones,35,G,L,76,203,193,92,1990-01-10,North Vancouver,CAN,British Columbia,"","",false,Martin Jones
8478433,https://assets.nhle.com/mugs/nhl/20212022/PHI/8478433.png,Felix,Sandstrom,32,G,L,74,191,188,87,1997-01-12,Gavle,SWE,"","",false,"",Felix Sandstrom
8475235,https://assets.nhle.com/mugs/nhl/20222023/PHI/8475235.png,Nicolas,Deslauriers,44,L,L,73,220,185,100,1991-02-22,LaSalle,CAN,Quebec,"","",false,Nicolas Deslauriers
8482452,https://assets.nhle.com/mugs/nhl/20222023/PHI/8482452.png,Elliot,Desnoyers,73,L,L,71,183,180,83,2002-01-21,Saint-Hyacinthe,CAN,Quebec,"","",false,Elliot Desnoyers
8482159,https://assets.nhle.com/mugs/nhl/20222023/PHI/8482159.png,Tyson,Foerster,52,R,R,74,194,188,88,2002-01-18,Alliston,CAN,Ontario,"","",false,Tyson Foerster
8480245,https://assets.nhle.com/mugs/nhl/20222023/PHI/8480245.png,Olle,Lycksell,62,R,L,70,163,178,74,1999-08-24,Oskarshamn,SWE,"","",false,"",Olle Lycksell
8476310,https://assets.nhle.com/mugs/nhl/20222023/PHI/8476310.png,Lukas,Sedlak,23,C,L,72,205,183,93,1993-02-25,České Budějovice,CZE,"","",false,"",Lukas Sedlak
8480874,https://assets.nhle.com/mugs/nhl/20222023/PHI/8480874.png,Adam,Ginning,D,L,75,196,191,89,2000-01-13,Linkoping,SWE,"","",false,"",Adam Ginning
8481035,https://assets.nhle.com/mugs/nhl/20222023/PHI/8481035.png,Samuel,Ersson,33,G,L,74,176,188,80,1999-10-20,Falun,SWE,"","",false,"",Samuel Ersson
8477903,https://assets.nhle.com/mugs/nhl/20232024/PHI/8477903.png,Garnet,Hathaway,19,R,R,74,212,188,96,1991-11-23,Naples,USA,Florida,"","",false,Garnet Hathaway
8475793,https://assets.nhle.com/mugs/nhl/20232024/PHI/8475793.png,Ryan,Johansen,C,R,75,218,191,99,1992-07-31,Vancouver,CAN,British Columbia,"","",false,Ryan Johansen
